2019-08-01 16:51:11.993378,3611.85,24.0937
2019-08-01 16:51:12.959921,3612.57,24.0937
2019-08-01 16:51:13.681808,3613.53,24.0859
2019-08-01 16:51:14.405152,3614.25,24.0937
2019-08-01 16:51:15.127804,3614.98,24.0859
2019-08-01 16:51:15.851382,3615.7,24.1016
2019-08-01 16:51:16.574753,3616.42,24.1328
2019-08-01 16:51:17.298302,3617.14,24.1016
2019-08-01 16:51:18.020175,3617.86,24.1172
2019-08-01 16:51:19.470412,3618.58,24.1094
2019-08-01 16:51:20.431591,3620.03,24.0703
2019-08-01 16:51:21.155069,3620.99,24.1172
2019-08-01 16:51:21.878410,3621.71,24.0859
2019-08-01 16:51:22.844114,3622.43,24.0781
2019-08-01 16:51:23.565996,3623.4,24.0859
2019-08-01 16:51:24.531781,3624.12,24.0859
2019-08-01 16:51:25.253762,3625.08,24.0625
2019-08-01 16:51:25.976908,3625.8,24.0469
2019-08-01 16:51:27.184361,3626.52,24.0859
2019-08-01 16:51:28.390134,3627.73,24.0703
2019-08-01 16:51:29.111097,3628.93,24.0547
2019-08-01 16:51:29.834404,3629.65,24.0781
2019-08-01 16:51:30.557915,3630.37,24.0625
2019-08-01 16:51:31.523299,3631.09,24.0703
2019-08-01 16:51:32.487808,3632.06,24.0937
2019-08-01 16:51:33.209644,3633.02,24.0937
2019-08-01 16:51:34.414551,3633.74,24.0625
2019-08-01 16:51:35.139052,3634.94,24.1016
2019-08-01 16:51:36.587953,3635.67,24.0547
2019-08-01 16:51:39.001432,3637.11,24.125
2019-08-01 16:51:39.718424,3639.52,24.1016
2019-08-01 16:51:40.684827,3640.24,24.1016
2019-08-01 16:51:41.407079,3641.2,24.1172
2019-08-01 16:51:42.130442,3641.92,24.1016
2019-08-01 16:51:42.852691,3642.64,24.1328
2019-08-01 16:51:43.576265,3643.36,24.1016
2019-08-01 16:51:44.300216,3644.09,24.0703
2019-08-01 16:51:45.023530,3644.81,24.1016
2019-08-01 16:51:45.745417,3645.53,24.1016
2019-08-01 16:51:46.469116,3646.25,24.0547
2019-08-01 16:51:47.192601,3646.97,24.0781
2019-08-01 16:51:47.915924,3647.7,24.0625
2019-08-01 16:51:48.639336,3648.42,24.0937
2019-08-01 16:51:49.362573,3649.14,24.0781
2019-08-01 16:51:50.085605,3649.86,24.0859
2019-08-01 16:51:50.809267,3650.58,24.0937
2019-08-01 16:51:51.532096,3651.3,24.0937
2019-08-01 16:51:52.254318,3652.03,24.125
2019-08-01 16:51:52.978731,3652.75,24.1016
2019-08-01 16:51:53.701892,3653.47,24.1016
2019-08-01 16:51:54.425237,3654.19,24.0703
2019-08-01 16:51:55.148799,3654.91,24.0859
2019-08-01 16:51:56.356540,3655.64,24.1016
2019-08-01 16:51:57.561845,3656.84,24.1094
2019-08-01 16:51:58.524950,3658.04,24.0703
2019-08-01 16:51:59.489135,3659.0,24.1016
2019-08-01 16:52:00.452083,3659.97,24.0781
2019-08-01 16:52:01.175460,3660.93,24.0781
2019-08-01 16:52:01.898889,3661.65,24.0859
2019-08-01 16:52:02.864187,3662.37,24.0703
2019-08-01 16:52:03.586742,3663.34,24.0937
2019-08-01 16:52:04.310131,3664.06,24.0937
2019-08-01 16:52:05.517869,3664.78,24.0781
2019-08-01 16:52:06.480430,3665.98,24.0859
2019-08-01 16:52:07.203550,3666.94,24.0703
2019-08-01 16:52:08.410906,3667.67,24.0859
2019-08-01 16:52:09.373606,3668.87,24.0937
2019-08-01 16:52:10.095766,3669.83,24.0625
2019-08-01 16:52:10.819215,3670.55,24.0859
2019-08-01 16:52:11.540576,3671.28,24.0859
2019-08-01 16:52:12.508071,3672.0,24.0703
2019-08-01 16:52:15.161777,3672.96,24.0781
2019-08-01 16:52:16.124574,3675.61,24.0859
2019-08-01 16:52:19.257387,3676.57,24.0781
2019-08-01 16:52:19.980305,3679.7,24.0391
2019-08-01 16:52:20.703210,3680.42,24.0547
2019-08-01 16:52:21.427193,3681.14,24.0859
2019-08-01 16:52:22.149697,3681.86,24.0547
2019-08-01 16:52:23.115816,3682.58,24.0625
2019-08-01 16:52:23.837923,3683.55,24.0313
2019-08-01 16:52:24.561255,3684.27,24.0547
2019-08-01 16:52:25.768435,3684.99,24.0391
2019-08-01 16:52:26.490102,3686.19,24.0859
2019-08-01 16:52:27.453008,3686.92,24.0547
2019-08-01 16:52:28.419765,3687.88,24.0703
2019-08-01 16:52:29.626340,3688.84,24.0625
2019-08-01 16:52:30.347075,3690.05,24.0391
2019-08-01 16:52:31.070282,3690.76,24.0625
2019-08-01 16:52:32.035788,3691.49,24.0625
2019-08-01 16:52:33.966756,3692.45,24.0703
2019-08-01 16:52:35.169517,3694.38,24.0625
2019-08-01 16:52:35.892546,3695.58,24.0781
2019-08-01 16:52:37.337403,3696.3,24.0937
2019-08-01 16:52:38.062486,3697.74,24.0547
2019-08-01 16:52:38.785318,3698.46,24.0703
2019-08-01 16:52:39.508754,3699.19,24.0625
2019-08-01 16:52:40.231758,3699.91,24.0547
2019-08-01 16:52:41.923171,3700.63,24.0703
2019-08-01 16:52:42.643029,3702.32,24.0625
2019-08-01 16:52:43.365629,3703.04,24.0313